segment_id,frame_id,host_ns,analysis_time_s,valid,corner_count,centroid_x_px,centroid_y_px,shift_x_px,shift_y_px,rotation_deg,residual_px,scale,r_rms_px,quality,mm_per_pixel,mean_brightness,blur_variance,drop_before
pretest-J1-a0p2-d+1-r02-move-to,3404,2555945216571920,1.020948,1,88,240.5169,179.4972,1.1055,-0.0905,-0.00208,0.0945,1.0000245,62.4820,0.8886,0.187375,131.906,645.972,0
pretest-J1-a0p2-d+1-r02-move-to,3405,2555945224134500,1.028511,1,88,239.5112,179.6217,0.0998,0.0339,0.05445,0.0939,1.0000982,62.4866,0.8896,0.187375,131.896,451.836,0
pretest-J1-a0p2-d+1-r02-move-to,3406,2555945231697080,1.036074,1,88,239.5251,178.4870,0.1137,-1.1007,0.00227,0.0500,0.9999812,62.4793,0.9394,0.187375,131.908,529.208,0
pretest-J1-a0p2-d+1-r02-move-to,3407,2555945239259660,1.043636,1,88,239.4208,180.1310,0.0094,0.5432,0.06515,0.0878,0.9999293,62.4761,0.8961,0.187375,131.903,369.799,0
pretest-J1-a0p2-d+1-r02-move-to,3408,2555945246822240,1.051199,1,88,240.4643,180.0869,1.0529,0.4992,-0.02655,0.0977,0.9999580,62.4779,0.8850,0.187375,131.909,376.206,0
pretest-J1-a0p2-d+1-r02-move-to,3409,2555945254384820,1.058761,1,88,241.4320,178.6955,2.0206,-0.8922,0.15476,0.1296,0.9999012,62.4744,0.8505,0.187375,131.899,380.548,0
pretest-J1-a0p2-d+1-r02-move-to,3410,2555945261947400,1.066324,1,88,238.5155,179.4605,-0.8959,-0.1273,0.01154,0.0894,0.9999470,62.4772,0.8942,0.187375,131.893,474.357,0
pretest-J1-a0p2-d+1-r02-move-to,3411,2555945269509980,1.073886,1,88,239.5065,179.4617,0.0951,-0.1261,0.00507,0.0672,0.9999837,62.4795,0.9194,0.187375,131.905,516.413,0
pretest-J1-a0p2-d+1-r02-move-to,3412,2555945277072560,1.081449,1,88,239.5441,179.5229,0.1326,-0.0649,0.00922,0.0661,1.0000010,62.4805,0.9207,0.187375,131.908,449.010,0
pretest-J1-a0p2-d+1-r02-move-to,3413,2555945284635140,1.089012,1,88,239.5124,179.4636,0.1010,-0.1241,-0.00229,0.0687,1.0000448,62.4833,0.9179,0.187375,131.899,483.611,0
pretest-J1-a0p2-d+1-r02-move-to,3414,2555945292197720,1.096574,1,88,238.5351,179.5084,-0.8763,-0.0794,0.00101,0.0878,0.9999421,62.4769,0.8961,0.187375,131.903,541.927,0
pretest-J1-a0p2-d+1-r02-move-to,3415,2555945299760300,1.104137,1,88,239.4597,178.5200,0.0483,-1.0678,0.01025,0.0486,0.9999462,62.4771,0.9411,0.187375,131.907,518.600,0
pretest-J1-a0p2-d+1-r02-move-to,3416,2555945307322880,1.111699,1,88,240.4827,179.6631,1.0713,0.0754,-0.03274,0.1148,1.0000894,62.4861,0.8665,0.187375,131.911,475.270,0
pretest-J1-a0p2-d+1-r02-move-to,3417,2555945314885460,1.119262,1,88,239.4220,179.4703,0.0106,-0.1174,0.01646,0.0732,0.9999540,62.4776,0.9126,0.187375,131.905,397.036,0
pretest-J1-a0p2-d+1-r02-move-to,3418,2555945322448040,1.126824,1,88,239.5264,178.5279,0.1149,-1.0598,-0.00115,0.0494,0.9999814,62.4793,0.9401,0.187375,131.899,459.847,0
pretest-J1-a0p2-d+1-r02-move-to,3419,2555945330010620,1.134387,1,88,239.5206,180.2880,0.1091,0.7003,-0.11069,0.1164,1.0000446,62.4833,0.8647,0.187375,131.908,405.106,0
pretest-J1-a0p2-d+1-r02-move-to,3420,2555945337573200,1.141950,1,88,239.5394,179.4912,0.1280,-0.0965,0.00166,0.0654,1.0000349,62.4826,0.9216,0.187375,131.898,507.029,0
pretest-J1-a0p2-d+1-r02-move-to,3421,2555945345135780,1.149512,1,88,239.5259,179.4572,0.1145,-0.1306,0.00418,0.0702,1.0000166,62.4815,0.9160,0.187375,131.905,404.481,0
pretest-J1-a0p2-d+1-r02-move-to,3422,2555945352698360,1.157075,1,88,238.9866,179.5225,-0.4249,-0.0652,0.00573,0.0739,0.9999720,62.4787,0.9118,0.187375,131.902,420.980,0
pretest-J1-a0p2-d+1-r02-move-to,3423,2555945360260940,1.164637,1,88,240.4820,179.4658,1.0705,-0.1219,0.00599,0.0932,1.0000140,62.4814,0.8901,0.187375,131.897,507.075,0
pretest-J1-a0p2-d+1-r02-move-to,3424,2555945367823520,1.172200,1,88,239.8523,179.4795,0.4409,-0.1083,-0.04878,0.1219,1.0001141,62.4877,0.8589,0.187375,131.904,405.380,0
pretest-J1-a0p2-d+1-r02-move-to,3425,2555945375386100,1.179763,1,88,239.4819,179.5404,0.0705,-0.0474,0.00139,0.0682,1.0000012,62.4805,0.9183,0.187375,131.896,518.374,0
pretest-J1-a0p2-d+1-r02-move-to,3426,2555945382948680,1.187325,1,88,239.4575,179.4119,0.0461,-0.1759,0.01278,0.0730,0.9999403,62.4767,0.9129,0.187375,131.901,375.678,0
pretest-J1-a0p2-d+1-r02-move-to,3427,2555945390511260,1.194888,1,88,239.7892,179.5311,0.3778,-0.0566,0.10328,0.1735,1.0000200,62.4819,0.8050,0.187375,131.901,393.901,0
pretest-J1-a0p2-d+1-r02-move-to,3428,2555945398073840,1.202450,1,88,239.4662,179.5245,0.0547,-0.0632,0.00729,0.0661,0.9999907,62.4799,0.9207,0.187375,131.898,555.887,0
pretest-J1-a0p2-d+1-r02-move-to,3429,2555945405636420,1.210013,1,88,239.5086,178.6921,0.0971,-0.8957,-0.06707,0.0911,1.0000425,62.4832,0.8925,0.187375,131.902,457.911,0
pretest-J1-a0p2-d+1-r02-move-to,3430,2555945413199000,1.217575,1,88,239.1595,178.9987,-0.2519,-0.5891,0.02138,0.0956,0.9998633,62.4720,0.8877,0.187375,131.891,366.317,0
pretest-J1-a0p2-d+1-r02-move-to,3431,2555945420761580,1.225138,1,88,239.5364,179.5211,0.1249,-0.0666,0.00789,0.0664,1.0000197,62.4817,0.9204,0.187375,131.899,472.234,0
pretest-J1-a0p2-d+1-r02-move-to,3432,2555945428324160,1.232701,1,88,239.4466,180.4891,0.0351,0.9013,0.00421,0.0341,0.9999786,62.4791,0.9583,0.187375,131.909,491.109,0
pretest-J1-a0p2-d+1-r02-move-to,3433,2555945435886740,1.240263,1,88,239.4575,178.5220,0.0461,-1.0658,0.00900,0.0504,0.9999534,62.4775,0.9390,0.187375,131.903,509.057,0
pretest-J1-a0p2-d+1-r02-move-to,3434,2555945443449320,1.247826,1,88,239.4656,179.3779,0.0542,-0.2099,0.04706,0.0868,1.0000422,62.4831,0.8973,0.187375,131.902,396.518,0
pretest-J1-a0p2-d+1-r02-move-to,3435,2555945451011900,1.255388,1,88,239.5422,179.4965,0.1308,-0.0912,0.00046,0.0671,1.0000242,62.4820,0.9196,0.187375,131.905,515.084,0
pretest-J1-a0p2-d+1-r02-move-to,3436,2555945458574480,1.262951,1,88,239.4702,180.3726,0.0588,0.7848,0.06260,0.0813,0.9999909,62.4799,0.9034,0.187375,131.897,423.862,0
pretest-J1-a0p2-d+1-r02-move-to,3437,2555945466137060,1.270513,1,88,239.4574,178.4860,0.0459,-1.1017,0.01254,0.0473,0.9998978,62.4741,0.9430,0.187375,131.898,515.165,0
pretest-J1-a0p2-d+1-r02-move-to,3438,2555945473699640,1.278076,1,88,239.4470,179.4764,0.0356,-0.1114,0.00679,0.0656,1.0000756,62.4852,0.9216,0.187375,131.905,418.710,0
pretest-J1-a0p2-d+1-r02-move-to,3439,2555945481262220,1.285639,1,88,239.9998,179.4728,0.5883,-0.1149,0.01085,0.0740,1.0000014,62.4806,0.9117,0.187375,131.902,379.612,0
pretest-J1-a0p2-d+1-r02-move-to,3440,2555945488824800,1.293201,1,88,238.4830,179.4523,-0.9284,-0.1355,0.00945,0.0926,0.9998732,62.4726,0.8909,0.187375,131.905,500.361,0
pretest-J1-a0p2-d+1-r02-move-to,3441,2555945496387380,1.300764,1,88,238.8556,179.4770,-0.5558,-0.1107,0.00486,0.1015,0.9998762,62.4728,0.8811,0.187375,131.896,385.884,0
pretest-J1-a0p2-d+1-r02-move-to,3442,2555945503949960,1.308326,1,88,240.4446,179.5324,1.0332,-0.0553,0.00508,0.0934,0.9999996,62.4805,0.8898,0.187375,131.893,392.932,0
pretest-J1-a0p2-d+1-r02-move-to,3443,2555945511512540,1.315889,1,88,239.4573,178.5420,0.0459,-1.0458,0.00844,0.0507,0.9999239,62.4757,0.9387,0.187375,131.902,420.559,0
pretest-J1-a0p2-d+1-r02-move-to,3444,2555945519075120,1.323452,1,88,238.4658,178.4849,-0.9456,-1.1029,0.01231,0.0803,0.9998283,62.4698,0.9052,0.187375,131.901,533.035,0
pretest-J1-a0p2-d+1-r02-move-to,3445,2555945526637700,1.331014,1,88,240.4959,179.0820,1.0844,-0.5058,-0.05797,0.1106,0.9999302,62.4762,0.8709,0.187375,131.905,510.332,0
pretest-J1-a0p2-d+1-r02-move-to,3446,2555945534200280,1.338577,1,88,238.5262,179.4516,-0.8852,-0.1362,0.00537,0.0953,0.9999878,62.4797,0.8877,0.187375,131.903,391.384,0
pretest-J1-a0p2-d+1-r02-move-to,3447,2555945541762860,1.346139,1,88,239.4140,179.4878,0.0025,-0.0999,-0.01090,0.0753,0.9999547,62.4776,0.9102,0.187375,131.902,470.456,0
pretest-J1-a0p2-d+1-r02-move-to,3448,2555945549325440,1.353702,1,88,239.4829,179.0014,0.0715,-0.5863,0.00631,0.0514,0.9999592,62.4779,0.9378,0.187375,131.905,468.547,0
pretest-J1-a0p2-d+1-r02-move-to,3449,2555945556888020,1.361264,1,88,239.5210,179.9860,0.1096,0.3982,-0.00098,0.0471,1.0000898,62.4861,0.9434,0.187375,131.896,376.276,0
pretest-J1-a0p2-d+1-r02-move-to,3450,2555945564450600,1.368827,1,88,239.4710,179.5466,0.0596,-0.0412,0.00981,0.0670,0.9999645,62.4783,0.9197,0.187375,131.899,455.261,0
pretest-J1-a0p2-d+1-r02-move-to,3451,2555945572013180,1.376390,1,88,239.5068,179.5345,0.0954,-0.0533,0.00486,0.0639,0.9999980,62.4803,0.9232,0.187375,131.907,571.441,0
pretest-J1-a0p2-d+1-r02-move-to,3452,2555945579575760,1.383952,1,88,238.5105,180.4733,-0.9009,0.8855,0.00547,0.0697,0.9999717,62.4787,0.9165,0.187375,131.903,594.485,0
pretest-J1-a0p2-d+1-r02-move-to,3453,2555945587138340,1.391515,1,88,238.4859,180.4572,-0.9255,0.8694,-0.00197,0.0718,0.9999080,62.4747,0.9143,0.187375,131.916,501.320,0
pretest-J1-a0p2-d+1-r02-move-to,3454,2555945594700920,1.399077,1,88,239.7686,179.5315,0.3571,-0.0563,0.01717,0.1045,0.9997676,62.4660,0.8786,0.187375,131.899,385.060,0
pretest-J1-a0p2-d+1-r02-move-to,3455,2555945602263500,1.406640,1,88,239.4626,179.4595,0.0511,-0.1282,-0.00153,0.0677,1.0000390,62.4829,0.9189,0.187375,131.910,426.970,0
pretest-J1-a0p2-d+1-r02-move-to,3456,2555945609826080,1.414203,1,88,239.5305,179.4931,0.1191,-0.0946,0.01438,0.0726,1.0000283,62.4822,0.9134,0.187375,131.897,541.797,0
pretest-J1-a0p2-d+1-r02-move-to,3457,2555945617388660,1.421765,1,88,239.4765,179.4744,0.0651,-0.1134,0.00841,0.0672,1.0000210,62.4818,0.9194,0.187375,131.901,563.103,0
pretest-J1-a0p2-d+1-r02-move-to,3458,2555945624951240,1.429328,1,88,239.4922,180.4877,0.0808,0.9000,0.01060,0.0322,1.0000145,62.4813,0.9606,0.187375,131.903,664.395,0
pretest-J1-a0p2-d+1-r02-move-to,3459,2555945632513820,1.436890,1,88,239.5232,179.5381,0.1118,-0.0496,-0.00173,0.0688,1.0000340,62.4826,0.9177,0.187375,131.904,438.667,0
pretest-J1-a0p2-d+1-r02-move-to,3460,2555945640076400,1.444453,1,88,239.5673,179.5566,0.1558,-0.0312,0.01588,0.0697,1.0000207,62.4818,0.9166,0.187375,131.903,374.567,0
pretest-J1-a0p2-d+1-r02-move-to,3461,2555945647638980,1.452015,1,88,239.4595,179.4871,0.0481,-0.1007,0.00249,0.0680,1.0000164,62.4815,0.9185,0.187375,131.903,525.316,0
pretest-J1-a0p2-d+1-r02-move-to,3462,2555945655201560,1.459578,1,88,239.4830,178.7834,0.0716,-0.8043,-0.14031,0.1371,0.9999228,62.4758,0.8426,0.187375,131.899,476.860,0
pretest-J1-a0p2-d+1-r02-move-to,3463,2555945662764140,1.467141,1,88,239.4778,177.6384,0.0663,-1.9494,-0.03459,0.0772,1.0000443,62.4832,0.9081,0.187375,131.914,442.635,0
pretest-J1-a0p2-d+1-r02-move-to,3464,2555945670326720,1.474703,1,88,238.5075,179.3157,-0.9039,-0.2721,0.00401,0.1132,0.9999882,62.4798,0.8681,0.187375,131.902,490.671,0
pretest-J1-a0p2-d+1-r02-move-to,3465,2555945677889300,1.482266,1,88,239.5373,178.5322,0.1258,-1.0556,0.00451,0.0521,0.9999690,62.4785,0.9369,0.187375,131.897,402.702,0
pretest-J1-a0p2-d-1-r01-move-to,3466,2555945685451880,0.000000,1,88,239.4729,178.5381,0.1006,-0.8448,-0.00012,0.0000,0.9999866,62.4786,1.0000,0.187514,131.895,503.722,0
pretest-J1-a0p2-d-1-r01-move-to,3467,2555945693014460,0.007563,1,88,239.5466,179.5158,0.1743,0.1328,-0.00035,0.0715,1.0000787,62.4844,0.9148,0.187514,131.904,476.106,0
pretest-J1-a0p2-d-1-r01-move-to,3468,2555945700577040,0.015125,1,88,239.4488,178.4846,0.0765,-0.8983,-0.00376,0.0338,0.9999846,62.4785,0.9586,0.187514,131.899,476.525,0
pretest-J1-a0p2-d-1-r01-move-to,3469,2555945708139620,0.022688,1,88,238.9851,180.9712,-0.3872,1.5883,0.01253,0.0506,0.9999175,62.4743,0.9389,0.187514,131.895,364.225,0
pretest-J1-a0p2-d-1-r01-move-to,3470,2555945715702200,0.030250,1,88,239.5377,179.5143,0.1654,0.1314,-0.00629,0.0676,1.0000138,62.4803,0.9190,0.187514,131.911,515.002,0
pretest-J1-a0p2-d-1-r01-move-to,3471,2555945723264780,0.037813,1,88,238.5274,178.4947,-0.8449,-0.8882,-0.00780,0.0679,0.9998616,62.4708,0.9191,0.187514,131.909,590.206,0
pretest-J1-a0p2-d-1-r01-move-to,3472,2555945730827360,0.045375,1,88,239.5223,179.5353,0.1500,0.1524,0.00055,0.0667,1.0000471,62.4824,0.9201,0.187514,131.902,468.987,0
pretest-J1-a0p2-d-1-r01-move-to,3473,2555945738389940,0.052938,1,88,239.4435,179.4759,0.0712,0.0930,0.00000,0.0714,1.0000660,62.4836,0.9148,0.187514,131.889,420.723,0
pretest-J1-a0p2-d-1-r01-move-to,3474,2555945745952520,0.060501,1,88,239.4651,179.5146,0.0929,0.1317,-0.00007,0.0682,1.0000288,62.4813,0.9184,0.187514,131.899,572.561,0
pretest-J1-a0p2-d-1-r01-move-to,3475,2555945753515100,0.068063,1,88,240.4589,179.4690,1.0866,0.0861,0.00415,0.0895,1.0000120,62.4802,0.8941,0.187514,131.911,432.567,0
pretest-J1-a0p2-d-1-r01-move-to,3476,2555945761077680,0.075626,1,88,238.5473,179.5393,-0.8250,0.1564,-0.00259,0.0931,0.9999540,62.4766,0.8902,0.187514,131.899,377.573,0
pretest-J1-a0p2-d-1-r01-move-to,3477,2555945768640260,0.083188,1,88,239.5118,179.5421,0.1395,0.1592,0.00373,0.0694,1.0000493,62.4826,0.9170,0.187514,131.894,493.939,0
pretest-J1-a0p2-d-1-r01-move-to,3478,2555945776202840,0.090751,1,88,239.2288,178.9909,-0.1435,-0.3921,0.06058,0.1115,0.9998390,62.4695,0.8703,0.187514,131.897,365.085,0
pretest-J1-a0p2-d-1-r01-move-to,3479,2555945783765420,0.098314,1,88,238.5685,180.4718,-0.8038,1.0889,-0.00385,0.0765,0.9999336,62.4753,0.9089,0.187514,131.906,391.396,0
pretest-J1-a0p2-d-1-r01-move-to,3480,2555945791328000,0.105876,1,88,239.0374,179.5241,-0.3349,0.1412,-0.00840,0.0870,1.0000549,62.4829,0.8970,0.187514,131.913,418.023,0
pretest-J1-a0p2-d-1-r01-move-to,3481,2555945798890580,0.113439,1,88,239.4716,179.0991,0.0993,-0.2838,0.04421,0.0934,0.9999470,62.4762,0.8899,0.187514,131.897,410.373,0
pretest-J1-a0p2-d-1-r01-move-to,3482,2555945806453160,0.121001,1,88,239.0155,179.4858,-0.3568,0.1029,0.00898,0.0813,1.0000472,62.4824,0.9035,0.187514,131.894,450.645,0
pretest-J1-a0p2-d-1-r01-move-to,3483,2555945814015740,0.128564,1,88,239.5391,179.4720,0.1668,0.0891,0.00247,0.0670,0.9999752,62.4779,0.9196,0.187514,131.896,406.326,0
pretest-J1-a0p2-d-1-r01-move-to,3484,2555945821578320,0.136126,1,88,239.5155,178.5348,0.1432,-0.8481,-0.00178,0.0335,0.9999745,62.4779,0.9590,0.187514,131.909,507.332,0
pretest-J1-a0p2-d-1-r01-move-to,3485,2555945829140900,0.143689,1,88,239.9849,179.4841,0.6126,0.1012,0.00431,0.0706,1.0000432,62.4822,0.9156,0.187514,131.900,440.614,0
pretest-J1-a0p2-d-1-r01-move-to,3486,2555945836703480,0.151252,1,88,240.4697,179.5112,1.0974,0.1283,-0.00505,0.0920,1.0000270,62.4812,0.8914,0.187514,131.895,623.927,0
pretest-J1-a0p2-d-1-r01-move-to,3487,2555945844266060,0.158814,1,88,239.4612,179.5313,0.0889,0.1484,-0.00975,0.0654,1.0000073,62.4799,0.9216,0.187514,131.910,461.253,0
pretest-J1-a0p2-d-1-r01-move-to,3488,2555945851828640,0.166377,1,88,238.5487,179.4838,-0.8236,0.1009,-0.00051,0.0901,0.9999480,62.4763,0.8935,0.187514,131.915,466.867,0
pretest-J1-a0p2-d-1-r01-move-to,3489,2555945859391220,0.173939,1,88,238.9298,179.5319,-0.4425,0.1490,0.04010,0.1111,1.0000668,62.4837,0.8704,0.187514,131.902,378.661,0
pretest-J1-a0p2-d-1-r01-move-to,3490,2555945866953800,0.181502,1,88,239.4873,179.0036,0.1150,-0.3794,0.00564,0.0436,0.9999903,62.4788,0.9470,0.187514,131.907,504.465,0
pretest-J1-a0p2-d-1-r01-move-to,3491,2555945874516380,0.189065,1,88,240.3816,180.4817,1.0093,1.0988,-0.04475,0.1082,1.0000440,62.4823,0.8736,0.187514,131.912,461.587,0
pretest-J1-a0p2-d-1-r01-move-to,3492,2555945882078960,0.196627,1,88,239.4619,180.1112,0.0896,0.7283,-0.04764,0.0828,1.0000682,62.4838,0.9018,0.187514,131.897,378.698,0
pretest-J1-a0p2-d-1-r01-move-to,3493,2555945889641540,0.204190,1,88,239.4630,178.5447,0.0907,-0.8383,-0.00470,0.0325,0.9999831,62.4784,0.9601,0.187514,131.902,428.430,0
pretest-J1-a0p2-d-1-r01-move-to,3494,2555945897204120,0.211752,1,88,231.5113,179.5114,-7.8610,0.1285,-0.00529,0.0825,0.9998870,62.4724,0.9023,0.187514,131.907,661.772,0
pretest-J1-a0p2-d-1-r01-move-to,3495,2555945904766700,0.219315,1,88,231.5036,179.4593,-7.8687,0.0764,-0.00773,0.0841,0.9999151,62.4742,0.9003,0.187514,131.902,524.749,0
pretest-J1-a0p2-d-1-r01-move-to,3496,2555945912329280,0.226877,1,88,231.5182,179.1738,-7.8541,-0.2091,-0.00280,0.1027,0.9998450,62.4698,0.8799,0.187514,131.912,394.829,0
pretest-J1-a0p2-d-1-r01-move-to,3497,2555945919891860,0.234440,1,88,231.9797,179.5130,-7.3926,0.1301,0.00238,0.0694,0.9999758,62.4780,0.9169,0.187514,131.908,478.814,0
pretest-J1-a0p2-d-1-r01-move-to,3498,2555945927454440,0.242003,1,88,231.5047,179.5480,-7.8676,0.1651,-0.00111,0.0826,0.9999136,62.4741,0.9020,0.187514,131.901,521.031,0
pretest-J1-a0p2-d-1-r01-move-to,3499,2555945935017020,0.249565,1,88,231.4617,178.5874,-7.9106,-0.7955,0.00558,0.0699,0.9998022,62.4671,0.9175,0.187514,131.907,376.539,0
pretest-J1-a0p2-d-1-r01-move-to,3500,2555945942579600,0.257128,1,88,231.5203,178.9691,-7.8520,-0.4138,-0.02011,0.0706,0.9998453,62.4698,0.9161,0.187514,131.897,402.114,0
pretest-J1-a0p2-d-1-r01-move-to,3501,2555945950142180,0.264690,1,88,231.4888,179.4674,-7.8835,0.0844,-0.00377,0.0817,0.9999401,62.4757,0.9030,0.187514,131.889,570.020,0
pretest-J1-a0p2-d-1-r01-move-to,3502,2555945957704760,0.272253,1,88,231.9935,180.0169,-7.3787,0.6340,-0.01934,0.0561,0.9999979,62.4793,0.9323,0.187514,131.901,364.791,0
pretest-J1-a0p2-d-1-r01-move-to,3503,2555945965267340,0.279815,1,88,231.0206,178.5237,-8.3516,-0.8592,-0.00007,0.0577,0.9999140,62.4741,0.9306,0.187514,131.910,404.076,0
pretest-J1-a0p2-d-1-r01-move-to,3504,2555945972829920,0.287378,1,88,230.5193,178.6619,-8.8530,-0.7210,0.08178,0.1092,0.9999942,62.4792,0.8724,0.187514,131.896,393.218,0
pretest-J1-a0p2-d-1-r01-move-to,3505,2555945980392500,0.294941,1,88,230.9949,179.4750,-8.3774,0.0921,-0.00849,0.0751,1.0000422,62.4821,0.9105,0.187514,131.905,383.581,0
pretest-J1-a0p2-d-1-r01-move-to,3506,2555945987955080,0.302503,1,88,230.5204,179.3810,-8.8518,-0.0019,-0.06815,0.1077,1.0000399,62.4820,0.8741,0.187514,131.891,412.502,0
pretest-J1-a0p2-d-1-r01-move-to,3507,2555945995517660,0.310066,1,88,231.5091,180.4623,-7.8632,1.0794,-0.00835,0.0694,0.9999242,62.4747,0.9170,0.187514,131.906,525.620,0
pretest-J1-a0p2-d-1-r01-move-to,3508,2555946003080240,0.317628,1,88,231.4769,179.5067,-7.8954,0.1238,-0.01376,0.0871,0.9998934,62.4728,0.8970,0.187514,131.890,627.740,0
pretest-J1-a0p2-d-1-r01-move-to,3509,2555946010642820,0.325191,1,88,230.9948,179.4726,-8.3775,0.0897,0.00574,0.0816,1.0000274,62.4812,0.9031,0.187514,131.914,377.386,0
pretest-J1-a0p2-d-1-r01-move-to,3510,2555946018205400,0.332754,1,88,231.5308,178.5176,-7.8415,-0.8653,-0.00793,0.0567,0.9998912,62.4727,0.9319,0.187514,131.907,506.577,0
pretest-J1-a0p2-d-1-r01-move-to,3511,2555946025767980,0.340316,1,88,230.5354,179.5128,-8.8369,0.1298,-0.00551,0.0866,1.0000632,62.4834,0.8975,0.187514,131.894,535.212,0
pretest-J1-a0p2-d-1-r01-move-to,3512,2555946033330560,0.347879,1,88,231.4756,180.5241,-7.8967,1.1412,-0.01101,0.0687,0.9999486,62.4763,0.9178,0.187514,131.900,590.150,0
pretest-J1-a0p2-d-1-r01-move-to,3513,2555946040893140,0.355441,1,88,232.4725,178.5590,-6.8998,-0.8240,-0.00168,0.0416,1.0000251,62.4810,0.9494,0.187514,131.894,455.373,0
pretest-J1-a0p2-d-1-r01-move-to,3514,2555946048455720,0.363004,1,88,231.5507,179.5287,-7.8216,0.1457,0.00524,0.0826,0.9999174,62.4743,0.9020,0.187514,131.906,403.611,0
pretest-J1-a0p2-d-1-r01-move-to,3515,2555946056018300,0.370566,1,88,231.4757,179.5516,-7.8966,0.1687,-0.00968,0.0843,0.9999072,62.4737,0.9002,0.187514,131.904,453.283,0
pretest-J1-a0p2-d-1-r01-move-to,3516,2555946063580880,0.378129,1,88,230.9874,180.4817,-8.3849,1.0988,0.00993,0.0660,1.0000324,62.4815,0.9209,0.187514,131.915,442.238,0
pretest-J1-a0p2-d-1-r01-move-to,3517,2555946071143460,0.385692,1,88,231.4575,179.5544,-7.9148,0.1715,-0.01017,0.0834,0.9999326,62.4753,0.9011,0.187514,131.900,381.248,0
pretest-J1-a0p2-d-1-r01-move-to,3518,2555946078706040,0.393254,1,88,232.1284,178.5882,-7.2439,-0.7948,-0.13474,0.1265,0.9998958,62.4730,0.8539,0.187514,131.905,372.308,0
pretest-J1-a0p2-d-1-r01-move-to,3519,2555946086268620,0.400817,1,88,231.4636,179.5152,-7.9087,0.1323,0.00214,0.0819,0.9999263,62.4749,0.9028,0.187514,131.898,546.817,0
pretest-J1-a0p2-d-1-r01-move-to,3520,2555946093831200,0.408379,1,88,231.4449,179.4874,-7.9274,0.1045,-0.00307,0.0849,0.9999156,62.4742,0.8994,0.187514,131.904,480.929,0
pretest-J1-a0p2-d-1-r01-move-to,3521,2555946101393780,0.415942,1,88,232.4591,178.5319,-6.9132,-0.8511,-0.00371,0.0412,1.0000422,62.4821,0.9499,0.187514,131.902,435.265,0
pretest-J1-a0p2-d-1-r01-move-to,3522,2555946108956360,0.423504,1,88,231.5357,179.5059,-7.8366,0.1230,0.00286,0.0802,0.9999224,62.4746,0.9047,0.187514,131.910,528.569,0
pretest-J1-a0p2-d-1-r01-move-to,3523,2555946116518940,0.431067,1,88,231.4859,178.5358,-7.8864,-0.8471,-0.00879,0.0618,0.9998222,62.4684,0.9267,0.187514,131.900,574.939,0
pretest-J1-a0p2-d-1-r01-move-to,3524,2555946124081520,0.438630,1,88,231.9637,179.5159,-7.4085,0.1330,-0.02632,0.0872,0.9998511,62.4702,0.8972,0.187514,131.909,461.062,0
pretest-J1-a0p2-d-1-r01-move-to,3525,2555946131644100,0.446192,1,88,231.4720,178.9901,-7.9003,-0.3928,0.00492,0.0648,0.9998748,62.4716,0.9226,0.187514,131.894,416.883,0
pretest-J1-a0p2-d-1-r01-move-to,3526,2555946139206680,0.453755,1,88,230.5212,179.4904,-8.8511,0.1075,-0.00669,0.0814,1.0000628,62.4834,0.9034,0.187514,131.904,592.024,0
pretest-J1-a0p2-d-1-r01-move-to,3527,2555946146769260,0.461317,1,88,231.4705,179.7171,-7.9018,0.3341,0.03308,0.1150,0.9997762,62.4656,0.8669,0.187514,131.900,398.825,0
pretest-J1-a0p2-d-1-r01-move-to,3528,2555946154331840,0.468880,1,88,231.5205,178.5589,-7.8518,-0.8240,-0.00392,0.0607,0.9998543,62.4704,0.9276,0.187514,131.909,404.915,0
pretest-J1-a0p2-d-1-r01-move-to,3529,2555946161894420,0.476443,1,88,231.5147,180.4493,-7.8576,1.0663,-0.01189,0.0697,0.9999225,62.4746,0.9167,0.187514,131.900,447.696,0
pretest-J1-a0p2-d-1-r01-move-to,3530,2555946169457000,0.484005,1,88,231.5427,179.8060,-7.8296,0.4230,-0.13993,0.1298,0.9999308,62.4752,0.8502,0.187514,131.914,372.493,0
pretest-J1-a0p2-d-1-r01-move-to,3531,2555946177019580,0.491568,1,88,232.2658,179.3654,-7.1065,-0.0175,0.12924,0.1197,0.9996700,62.4589,0.8628,0.187514,131.905,369.355,0
pretest-J1-a0p2-d-1-r01-move-to,3532,2555946184582160,0.499130,1,88,231.8249,179.5146,-7.5474,0.1317,0.04011,0.1230,0.9997293,62.4626,0.8587,0.187514,131.910,498.024,0
pretest-J1-a0p2-d-1-r01-move-to,3533,2555946192144740,0.506693,1,88,231.4424,178.5159,-7.9299,-0.8670,0.00203,0.0612,0.9998813,62.4721,0.9268,0.187514,131.893,479.395,0
pretest-J1-a0p2-d-1-r01-move-to,3534,2555946199707320,0.514255,1,88,231.4989,179.5208,-7.8734,0.1379,-0.00198,0.0863,0.9999312,62.4752,0.8978,0.187514,131.891,650.836,0
pretest-J1-a0p2-d-1-r01-move-to,3535,2555946207269900,0.521818,1,88,231.4299,179.4802,-7.9424,0.0973,-0.00579,0.0875,0.9999194,62.4745,0.8965,0.187514,131.899,416.860,0
